userId	geneSymbol	geneName	entrezgene	gLink
Arid1b	Arid1b	AT rich interactive domain 1B (SWI-like)	239985	https://www.ncbi.nlm.nih.gov/gene/?term=239985
Gm10277	Gm10277	predicted gene 10277	791303	https://www.ncbi.nlm.nih.gov/gene/?term=791303
Fbp1	Fbp1	fructose bisphosphatase 1	14121	https://www.ncbi.nlm.nih.gov/gene/?term=14121
Sat2	Sat2	spermidine/spermine N1-acetyl transferase 2	69215	https://www.ncbi.nlm.nih.gov/gene/?term=69215
Ell	Ell	elongation factor RNA polymerase II	13716	https://www.ncbi.nlm.nih.gov/gene/?term=13716
Ssbp4	Ssbp4	single stranded DNA binding protein 4	76900	https://www.ncbi.nlm.nih.gov/gene/?term=76900
Mpzl3	Mpzl3	myelin protein zero-like 3	319742	https://www.ncbi.nlm.nih.gov/gene/?term=319742
Hs3st3b1	Hs3st3b1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	54710	https://www.ncbi.nlm.nih.gov/gene/?term=54710
Cldn3	Cldn3	claudin 3	12739	https://www.ncbi.nlm.nih.gov/gene/?term=12739
Etnk2	Etnk2	ethanolamine kinase 2	214253	https://www.ncbi.nlm.nih.gov/gene/?term=214253
Bicra	Bicra	BRD4 interacting chromatin remodeling complex associated protein	243842	https://www.ncbi.nlm.nih.gov/gene/?term=243842
Jund	Jund	jun D proto-oncogene	16478	https://www.ncbi.nlm.nih.gov/gene/?term=16478
Serpina1d	Serpina1d	serine (or cysteine) peptidase inhibitor, clade A, member 1D	20703	https://www.ncbi.nlm.nih.gov/gene/?term=20703
Pcnp	Pcnp	PEST proteolytic signal containing nuclear protein	76302	https://www.ncbi.nlm.nih.gov/gene/?term=76302
Gm4952	Gm4952	predicted gene 4952	240549	https://www.ncbi.nlm.nih.gov/gene/?term=240549
Tut1	Tut1	terminal uridylyl transferase 1, U6 snRNA-specific	70044	https://www.ncbi.nlm.nih.gov/gene/?term=70044
Mta2	Mta2	metastasis-associated gene family, member 2	23942	https://www.ncbi.nlm.nih.gov/gene/?term=23942
Eml3	Eml3	echinoderm microtubule associated protein like 3	225898	https://www.ncbi.nlm.nih.gov/gene/?term=225898
Rom1	Rom1	rod outer segment membrane protein 1	19881	https://www.ncbi.nlm.nih.gov/gene/?term=19881
B3gat3	B3gat3	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)	72727	https://www.ncbi.nlm.nih.gov/gene/?term=72727
Ganab	Ganab	alpha glucosidase 2 alpha neutral subunit	14376	https://www.ncbi.nlm.nih.gov/gene/?term=14376
1810009A15Rik	1810009A15Rik	RIKEN cDNA 1810009A15 gene	66276	https://www.ncbi.nlm.nih.gov/gene/?term=66276
Uqcc3	Uqcc3	ubiquinol-cytochrome c reductase complex assembly factor 3	107197	https://www.ncbi.nlm.nih.gov/gene/?term=107197
Ubxn1	Ubxn1	UBX domain protein 1	225896	https://www.ncbi.nlm.nih.gov/gene/?term=225896
Mpst	Mpst	mercaptopyruvate sulfurtransferase	246221	https://www.ncbi.nlm.nih.gov/gene/?term=246221
Ppp1r3e	Ppp1r3e	protein phosphatase 1, regulatory subunit 3E	105651	https://www.ncbi.nlm.nih.gov/gene/?term=105651
Grcc10	Grcc10	gene rich cluster, C10 gene	14790	https://www.ncbi.nlm.nih.gov/gene/?term=14790
Serpina1e	Serpina1e	serine (or cysteine) peptidase inhibitor, clade A, member 1E	20704	https://www.ncbi.nlm.nih.gov/gene/?term=20704
H2-D1	H2-D1	histocompatibility 2, D region locus 1	14964	https://www.ncbi.nlm.nih.gov/gene/?term=14964
H2-Ke6	H2-Ke6	H2-K region expressed gene 6	14979	https://www.ncbi.nlm.nih.gov/gene/?term=14979
Cyp4f15	Cyp4f15	cytochrome P450, family 4, subfamily f, polypeptide 15	106648	https://www.ncbi.nlm.nih.gov/gene/?term=106648
Gm4951	Gm4951	predicted gene 4951	240327	https://www.ncbi.nlm.nih.gov/gene/?term=240327
Prob1	Prob1	proline rich basic protein 1	381148	https://www.ncbi.nlm.nih.gov/gene/?term=381148
Faap20	Faap20	Fanconi anemia core complex associated protein 20	67513	https://www.ncbi.nlm.nih.gov/gene/?term=67513
Klhl21	Klhl21	kelch-like 21	242785	https://www.ncbi.nlm.nih.gov/gene/?term=242785
Ccl27a	Ccl27a	chemokine (C-C motif) ligand 27A	20301	https://www.ncbi.nlm.nih.gov/gene/?term=20301
Il11ra1	Il11ra1	interleukin 11 receptor, alpha chain 1	16157	https://www.ncbi.nlm.nih.gov/gene/?term=16157
Ttpa	Ttpa	tocopherol (alpha) transfer protein	50500	https://www.ncbi.nlm.nih.gov/gene/?term=50500
Osgin1	Osgin1	oxidative stress induced growth inhibitor 1	71839	https://www.ncbi.nlm.nih.gov/gene/?term=71839
Fam169b	Fam169b	family with sequence similarity 169, member B	434197	https://www.ncbi.nlm.nih.gov/gene/?term=434197
Rpl13a	Rpl13a	ribosomal protein L13A	22121	https://www.ncbi.nlm.nih.gov/gene/?term=22121
Il4i1	Il4i1	interleukin 4 induced 1	14204	https://www.ncbi.nlm.nih.gov/gene/?term=14204
E130208F15Rik	E130208F15Rik	RIKEN cDNA E130208F15 gene	100217365	https://www.ncbi.nlm.nih.gov/gene/?term=100217365
Cib3	Cib3	calcium and integrin binding family member 3	234421	https://www.ncbi.nlm.nih.gov/gene/?term=234421
Apoc4	Apoc4	apolipoprotein C-IV	11425	https://www.ncbi.nlm.nih.gov/gene/?term=11425
Rdh16f2	Rdh16f2	RDH16 family member 2	216454	https://www.ncbi.nlm.nih.gov/gene/?term=216454
Bhmt	Bhmt	betaine-homocysteine methyltransferase	12116	https://www.ncbi.nlm.nih.gov/gene/?term=12116
Lcmt2	Lcmt2	leucine carboxyl methyltransferase 2	329504	https://www.ncbi.nlm.nih.gov/gene/?term=329504
Prcd	Prcd	photoreceptor disc component	100038570	https://www.ncbi.nlm.nih.gov/gene/?term=100038570
Msrb1	Msrb1	methionine sulfoxide reductase B1	27361	https://www.ncbi.nlm.nih.gov/gene/?term=27361
Ddi2	Ddi2	DNA-damage inducible protein 2	68817	https://www.ncbi.nlm.nih.gov/gene/?term=68817
Emc1	Emc1	ER membrane protein complex subunit 1	230866	https://www.ncbi.nlm.nih.gov/gene/?term=230866
Bnip3	Bnip3	NA	12176	https://www.ncbi.nlm.nih.gov/gene/?term=12176
Ndufaf8	Ndufaf8	NADH:ubiquinone oxidoreductase complex assembly factor 8	208501	https://www.ncbi.nlm.nih.gov/gene/?term=208501
Ube2d3	Ube2d3	ubiquitin-conjugating enzyme E2D 3	66105	https://www.ncbi.nlm.nih.gov/gene/?term=66105
AU022252	AU022252	expressed sequence AU022252	230696	https://www.ncbi.nlm.nih.gov/gene/?term=230696
Tomt	Tomt	transmembrane O-methyltransferase	791260	https://www.ncbi.nlm.nih.gov/gene/?term=791260
Vps25	Vps25	vacuolar protein sorting 25	28084	https://www.ncbi.nlm.nih.gov/gene/?term=28084
Casc3	Casc3	cancer susceptibility candidate 3	192160	https://www.ncbi.nlm.nih.gov/gene/?term=192160
Dph1	Dph1	diphthamide biosynthesis 1	116905	https://www.ncbi.nlm.nih.gov/gene/?term=116905
Nlrp12	Nlrp12	NLR family, pyrin domain containing 12	378425	https://www.ncbi.nlm.nih.gov/gene/?term=378425
Naa80	Naa80	N(alpha)-acetyltransferase 80, NatH catalytic subunit	56441	https://www.ncbi.nlm.nih.gov/gene/?term=56441
Mymx	Mymx	myomixer, myoblast fusion factor	653016	https://www.ncbi.nlm.nih.gov/gene/?term=653016
4930455H04Rik	4930455H04Rik	RIKEN cDNA 4930455H04 gene	74654	https://www.ncbi.nlm.nih.gov/gene/?term=74654
Gm16253	Gm16253	predicted gene 16253	105244506	https://www.ncbi.nlm.nih.gov/gene/?term=105244506
Tmem250-ps	Tmem250-ps	transmembrane protein 250, pseudogene	109299	https://www.ncbi.nlm.nih.gov/gene/?term=109299
Bcl2l2	Bcl2l2	BCL2-like 2	12050	https://www.ncbi.nlm.nih.gov/gene/?term=12050
Fbxo24	Fbxo24	F-box protein 24	71176	https://www.ncbi.nlm.nih.gov/gene/?term=71176
Ugt1a7c	Ugt1a7c	UDP glucuronosyltransferase 1 family, polypeptide A7C	394432	https://www.ncbi.nlm.nih.gov/gene/?term=394432
Uba52	Uba52	ubiquitin A-52 residue ribosomal protein fusion product 1	22186	https://www.ncbi.nlm.nih.gov/gene/?term=22186
Ugt1a6b	Ugt1a6b	UDP glucuronosyltransferase 1 family, polypeptide A6B	394435	https://www.ncbi.nlm.nih.gov/gene/?term=394435
Bloc1s1	Bloc1s1	biogenesis of lysosomal organelles complex-1, subunit 1	14533	https://www.ncbi.nlm.nih.gov/gene/?term=14533
Myl6	Myl6	myosin, light polypeptide 6, alkali, smooth muscle and non-muscle	17904	https://www.ncbi.nlm.nih.gov/gene/?term=17904
Smim13	Smim13	small integral membrane protein 13	108934	https://www.ncbi.nlm.nih.gov/gene/?term=108934
Tma7	Tma7	translational machinery associated 7	66167	https://www.ncbi.nlm.nih.gov/gene/?term=66167
Sco2	Sco2	SCO2 cytochrome c oxidase assembly protein	100126824	https://www.ncbi.nlm.nih.gov/gene/?term=100126824
Inafm1	Inafm1	InaF motif containing 1	66300	https://www.ncbi.nlm.nih.gov/gene/?term=66300
B930094E09Rik	B930094E09Rik	RIKEN cDNA B930094E09 gene	654823	https://www.ncbi.nlm.nih.gov/gene/?term=654823
Lrch4	Lrch4	leucine-rich repeats and calponin homology (CH) domain containing 4	231798	https://www.ncbi.nlm.nih.gov/gene/?term=231798
Rnasek	Rnasek	ribonuclease, RNase K	52898	https://www.ncbi.nlm.nih.gov/gene/?term=52898
Cyp2d10	Cyp2d10	cytochrome P450, family 2, subfamily d, polypeptide 10	13101	https://www.ncbi.nlm.nih.gov/gene/?term=13101
E030018B13Rik	E030018B13Rik	RIKEN cDNA E030018B13 gene	381994	https://www.ncbi.nlm.nih.gov/gene/?term=381994
Nupr1l	Nupr1l	nuclear protein transcriptional regulator 1 like	69034	https://www.ncbi.nlm.nih.gov/gene/?term=69034
Gm5741	Gm5741	predicted gene 5741	100503710	https://www.ncbi.nlm.nih.gov/gene/?term=100503710
Vkorc1	Vkorc1	vitamin K epoxide reductase complex, subunit 1	27973	https://www.ncbi.nlm.nih.gov/gene/?term=27973
H1f0	H1f0	H1 histone family, member 0	14958	https://www.ncbi.nlm.nih.gov/gene/?term=14958
Prickle4	Prickle4	prickle planar cell polarity protein 4	381104	https://www.ncbi.nlm.nih.gov/gene/?term=381104
Lbhd1	Lbhd1	LBH domain containing 1	102308570	https://www.ncbi.nlm.nih.gov/gene/?term=102308570
Cyp2d12	Cyp2d12	cytochrome P450, family 2, subfamily d, polypeptide 12	380997	https://www.ncbi.nlm.nih.gov/gene/?term=380997
Gm19426	Gm19426	predicted gene, 19426	100502874	https://www.ncbi.nlm.nih.gov/gene/?term=100502874
Ccdc166	Ccdc166	coiled-coil domain containing 166	223648	https://www.ncbi.nlm.nih.gov/gene/?term=223648
2310034G01Rik	2310034G01Rik	RIKEN cDNA 2310034G01 gene	75579	https://www.ncbi.nlm.nih.gov/gene/?term=75579
Tigd5	Tigd5	tigger transposable element derived 5	105734	https://www.ncbi.nlm.nih.gov/gene/?term=105734
Nup62	Nup62	nucleoporin 62	18226	https://www.ncbi.nlm.nih.gov/gene/?term=18226
Nudt8	Nudt8	nudix (nucleoside diphosphate linked moiety X)-type motif 8	66387	https://www.ncbi.nlm.nih.gov/gene/?term=66387
Adat3	Adat3	adenosine deaminase, tRNA-specific 3	100113398	https://www.ncbi.nlm.nih.gov/gene/?term=100113398
Scamp4	Scamp4	secretory carrier membrane protein 4	56214	https://www.ncbi.nlm.nih.gov/gene/?term=56214
C030006K11Rik	C030006K11Rik	RIKEN cDNA C030006K11 gene	223665	https://www.ncbi.nlm.nih.gov/gene/?term=223665
