#erna_AL_master_LIV Stitched Peaks
#Created from output/6h_FAST_deduped/erna_AL_master_LIV_12.5KB_STITCHED_REGION_MAP.txt
#Ranked by X6h_FAST_deduped.BAM
#Using cutoff of 18689.877 for Super-Stitched Peaks
#Created on Jan 19 2023 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X6h_FAST_deduped.BAM	stitchedPeakRank	isSuper
6_enhancer_lociStitched	chr3	143904000	143911610	6	2136	31973.911	1133	1
6_enhancer_lociStitched	chr19	60914420	60922070	6	2526	31973.911	1134	1
6_enhancer_lociStitched	chr8	43765360	43773090	6	2576	31973.911	1135	1
6_enhancer_lociStitched	chr6	30300260	30308020	6	2376	31973.911	1136	1
6_enhancer_lociStitched	chr7	30848110	30856080	6	2046	31973.911	1137	1
6_enhancer_lociStitched	chr14	54529020	54537130	6	2076	31973.911	1138	1
6_enhancer_lociStitched	chr6	88875610	88884070	6	2226	31973.911	1139	1
6_enhancer_lociStitched	chr3	96500640	96509160	6	2296	31973.911	1140	1
6_enhancer_lociStitched	chr5	120696920	120705520	6	2066	31973.911	1141	1
6_enhancer_lociStitched	chr5	30436830	30445440	6	2076	31973.911	1142	1
6_enhancer_lociStitched	chr2	64946760	64955440	6	2406	31973.911	1143	1
6_enhancer_lociStitched	chr9	103940160	103948850	6	2306	31973.911	1144	1
6_enhancer_lociStitched	chr4	132072620	132081310	6	2086	31973.911	1145	1
6_enhancer_lociStitched	chr16	4536320	4545140	6	2636	31973.911	1146	1
6_enhancer_lociStitched	chr8	23295540	23304520	6	2116	31973.911	1147	1
6_enhancer_lociStitched	chr8	106578550	106587690	6	2616	31973.911	1148	1
6_enhancer_lociStitched	chr5	76130970	76140160	6	2166	31973.911	1149	1
6_enhancer_lociStitched	chr13	32978670	32987940	6	2526	31973.911	1150	1
6_enhancer_lociStitched	chr5	135652660	135661970	6	2316	31973.911	1151	1
6_enhancer_lociStitched	chr4	140342560	140352060	6	2676	31973.911	1152	1
6_enhancer_lociStitched	chrX	169088510	169098340	6	2896	31973.911	1153	1
6_enhancer_lociStitched	chr10	128531290	128541140	6	2146	31973.911	1154	1
6_enhancer_lociStitched	chr19	7111760	7121630	6	2526	31973.911	1155	1
6_enhancer_lociStitched	chr17	79327170	79337050	6	1876	31973.911	1156	1
6_enhancer_lociStitched	chr11	93878530	93888410	6	2746	31973.911	1157	1
6_enhancer_lociStitched	chr4	99072780	99082880	6	2196	31973.911	1158	1
6_enhancer_lociStitched	chr6	71967340	71977450	6	2796	31973.911	1159	1
6_enhancer_lociStitched	chr1	72212440	72222740	6	2696	31973.911	1160	1
6_enhancer_lociStitched	chr11	119149340	119159700	6	2106	31973.911	1161	1
6_enhancer_lociStitched	chr4	41630080	41640600	6	2686	31973.911	1162	1
6_enhancer_lociStitched	chr7	79430280	79440850	6	2266	31973.911	1163	1
6_enhancer_lociStitched	chr16	22737340	22747940	6	2886	31973.911	1164	1
6_enhancer_lociStitched	chr2	180828400	180839080	6	1826	31973.911	1165	1
6_enhancer_lociStitched	chr16	62665310	62676050	6	2026	31973.911	1166	1
6_enhancer_lociStitched	chr11	84709370	84720120	6	2426	31973.911	1167	1
6_enhancer_lociStitched	chr2	172187130	172198100	6	1846	31973.911	1168	1
6_enhancer_lociStitched	chr9	20715550	20726550	6	2126	31973.911	1169	1
6_enhancer_lociStitched	chr4	15138960	15150040	6	2286	31973.911	1170	1
6_enhancer_lociStitched	chr4	108184960	108196090	6	1986	31973.911	1171	1
6_enhancer_lociStitched	chr11	83353750	83364890	6	1766	31973.911	1172	1
6_enhancer_lociStitched	chr4	144676200	144687430	6	2296	31973.911	1173	1
6_enhancer_lociStitched	chr4	42458650	42469890	6	2796	31973.911	1174	1
6_enhancer_lociStitched	chr11	119827360	119838600	6	2726	31973.911	1175	1
6_enhancer_lociStitched	chr1	59240490	59251860	6	2856	31973.911	1176	1
6_enhancer_lociStitched	chr9	62343070	62354510	6	2686	31973.911	1177	1
6_enhancer_lociStitched	chr1	36586250	36597720	6	2296	31973.911	1178	1
6_enhancer_lociStitched	chr9	121846330	121857870	6	2356	31973.911	1179	1
6_enhancer_lociStitched	chr18	60728980	60740560	6	2526	31973.911	1180	1
6_enhancer_lociStitched	chr7	92523300	92535010	6	1876	31973.911	1181	1
6_enhancer_lociStitched	chr2	50183530	50195280	6	2166	31973.911	1182	1
6_enhancer_lociStitched	chr10	24707150	24718950	6	2136	31973.911	1183	1
6_enhancer_lociStitched	chr3	41442620	41454500	6	1856	31973.911	1184	1
6_enhancer_lociStitched	chr6	72592160	72604050	6	2116	31973.911	1185	1
6_enhancer_lociStitched	chr13	52211570	52223470	6	2506	31973.911	1186	1
6_enhancer_lociStitched	chr4	128503070	128515000	6	2076	31973.911	1187	1
6_enhancer_lociStitched	chr4	61792120	61804050	6	2246	31973.911	1188	1
6_enhancer_lociStitched	chr2	166901960	166913900	6	2076	31973.911	1189	1
6_enhancer_lociStitched	chr7	135199660	135212130	6	2356	31973.911	1190	1
6_enhancer_lociStitched	chr1	194043620	194056230	6	2646	31973.911	1191	1
6_enhancer_lociStitched	chr8	10903910	10916610	6	2806	31973.911	1192	1
6_enhancer_lociStitched	chr7	109605750	109618490	6	1686	31973.911	1193	1
6_enhancer_lociStitched	chr1	71926080	71938820	6	2396	31973.911	1194	1
6_enhancer_lociStitched	chr1	153615710	153628630	6	2336	31973.911	1195	1
6_enhancer_lociStitched	chr12	91650660	91663590	6	2076	31973.911	1196	1
6_enhancer_lociStitched	chr19	40207430	40220520	6	3426	31973.911	1197	1
6_enhancer_lociStitched	chr12	36195030	36208270	6	1756	31973.911	1198	1
6_enhancer_lociStitched	chr10	125801820	125815060	6	1916	31973.911	1199	1
6_enhancer_lociStitched	chr19	6055870	6069140	6	2346	31973.911	1200	1
6_enhancer_lociStitched	chr13	55769430	55782910	6	2366	31973.911	1201	1
6_enhancer_lociStitched	chr19	44044710	44058360	6	2796	31973.911	1202	1
6_enhancer_lociStitched	chr2	162760910	162774650	6	1936	31973.911	1203	1
6_enhancer_lociStitched	chr11	20808770	20822570	6	2096	31973.911	1204	1
6_enhancer_lociStitched	chr6	48518550	48532370	6	2316	31973.911	1205	1
6_enhancer_lociStitched	chr13	97261050	97274910	6	1876	31973.911	1206	1
6_enhancer_lociStitched	chr9	48627630	48641640	6	2666	31973.911	1207	1
6_enhancer_lociStitched	chr4	16162050	16176110	6	2336	31973.911	1208	1
6_enhancer_lociStitched	chr15	81468940	81483040	6	2056	31973.911	1209	1
6_enhancer_lociStitched	chr6	120880410	120894610	6	1976	31973.911	1210	1
6_enhancer_lociStitched	chr8	111749260	111763600	6	2346	31973.911	1211	1
6_enhancer_lociStitched	chr5	31336530	31350920	6	2426	31973.911	1212	1
6_enhancer_lociStitched	chr14	24527290	24541700	6	2046	31973.911	1213	1
6_enhancer_lociStitched	chr6	82972690	82987250	6	2386	31973.911	1214	1
6_enhancer_lociStitched	chr6	59389310	59403870	6	2696	31973.911	1215	1
3_enhancer_lociStitched	chr12	103955130	103969700	3	2263	31973.911	1216	1
6_enhancer_lociStitched	chr9	15212690	15227340	6	2256	31973.911	1217	1
6_enhancer_lociStitched	chr6	17629140	17643870	6	2046	31973.911	1218	1
6_enhancer_lociStitched	chr1	181083730	181098600	6	2396	31973.911	1219	1
6_enhancer_lociStitched	chr2	175112130	175127090	6	3026	31973.911	1220	1
6_enhancer_lociStitched	chr10	79875430	79890410	6	2506	31973.911	1221	1
6_enhancer_lociStitched	chr10	35584710	35599690	6	2056	31973.911	1222	1
6_enhancer_lociStitched	chr7	16338060	16353200	6	1916	31973.911	1223	1
6_enhancer_lociStitched	chr15	36779820	36794970	6	1976	31973.911	1224	1
6_enhancer_lociStitched	chrX	72257790	72273030	6	2166	31973.911	1225	1
6_enhancer_lociStitched	chr2	122607020	122622330	6	2096	31973.911	1226	1
6_enhancer_lociStitched	chr4	132844360	132859720	6	2006	31973.911	1227	1
6_enhancer_lociStitched	chr14	54840410	54855820	6	1856	31973.911	1228	1
6_enhancer_lociStitched	chr17	23754060	23769940	6	2446	31973.911	1229	1
6_enhancer_lociStitched	chrX	105055060	105070970	6	2396	31973.911	1230	1
6_enhancer_lociStitched	chr13	120460920	120477050	6	2266	31973.911	1231	1
6_enhancer_lociStitched	chr1	191638230	191654460	6	2266	31973.911	1232	1
6_enhancer_lociStitched	chr1	180764190	180780430	6	2396	31973.911	1233	1
6_enhancer_lociStitched	chr4	133386790	133403350	6	2516	31973.911	1234	1
6_enhancer_lociStitched	chr4	134123420	134140640	6	2156	31973.911	1235	1
6_enhancer_lociStitched	chr17	26010870	26028140	6	2196	31973.911	1236	1
6_enhancer_lociStitched	chr1	59786720	59804170	6	2546	31973.911	1237	1
6_enhancer_lociStitched	chr8	125378310	125395870	6	2466	31973.911	1238	1
6_enhancer_lociStitched	chr14	102073860	102091490	6	1846	31973.911	1239	1
6_enhancer_lociStitched	chr4	141584730	141602410	6	2366	31973.911	1240	1
6_enhancer_lociStitched	chr7	25229180	25246960	6	2626	31973.911	1241	1
6_enhancer_lociStitched	chr4	99975830	99993690	6	2496	31973.911	1242	1
6_enhancer_lociStitched	chr18	56688320	56706350	6	2066	31973.911	1243	1
6_enhancer_lociStitched	chr11	60302120	60320210	6	1966	31973.911	1244	1
6_enhancer_lociStitched	chr4	94484680	94502830	6	2366	31973.911	1245	1
6_enhancer_lociStitched	chr4	141333220	141351440	6	2216	31973.911	1246	1
6_enhancer_lociStitched	chr9	90179690	90198110	6	2126	31973.911	1247	1
6_enhancer_lociStitched	chr7	126294300	126312770	6	2356	31973.911	1248	1
6_enhancer_lociStitched	chr9	40676820	40695620	6	2066	31973.911	1249	1
6_enhancer_lociStitched	chr8	56667960	56687090	6	2126	31973.911	1250	1
6_enhancer_lociStitched	chr5	129856090	129875890	6	2216	31973.911	1251	1
6_enhancer_lociStitched	chr7	35444780	35464830	6	2926	31973.911	1252	1
6_enhancer_lociStitched	chr1	64334910	64355390	6	2336	31973.911	1253	1
6_enhancer_lociStitched	chr15	31529870	31550830	6	2526	31973.911	1254	1
6_enhancer_lociStitched	chr17	28442850	28463940	6	2426	31973.911	1255	1
6_enhancer_lociStitched	chr3	106452240	106473400	6	2886	31973.911	1256	1
6_enhancer_lociStitched	chr6	148095390	148116580	6	2036	31973.911	1257	1
6_enhancer_lociStitched	chr13	21399620	21421260	6	1636	31973.911	1258	1
6_enhancer_lociStitched	chr19	8106270	8127980	6	2006	31973.911	1259	1
6_enhancer_lociStitched	chr4	138142110	138163860	6	2166	31973.911	1260	1
6_enhancer_lociStitched	chr9	50746320	50768490	6	2606	31973.911	1261	1
6_enhancer_lociStitched	chr12	86870820	86893390	6	2296	31973.911	1262	1
6_enhancer_lociStitched	chr13	16444120	16466940	6	2886	31973.911	1263	1
6_enhancer_lociStitched	chr14	75177710	75200560	6	2366	31973.911	1264	1
6_enhancer_lociStitched	chr8	127481040	127504230	6	2546	31973.911	1265	1
6_enhancer_lociStitched	chr15	98768540	98792200	6	2606	31973.911	1266	1
6_enhancer_lociStitched	chr5	110904800	110928640	6	2176	31973.911	1267	1
6_enhancer_lociStitched	chr9	21322770	21346680	6	2396	31973.911	1268	1
6_enhancer_lociStitched	chr11	55083710	55108970	6	2806	31973.911	1269	1
6_enhancer_lociStitched	chr16	43107200	43133740	6	3096	31973.911	1270	1
6_enhancer_lociStitched	chr4	135736110	135763500	6	2216	31973.911	1271	1
6_enhancer_lociStitched	chr1	172706370	172734000	6	2716	31973.911	1272	1
6_enhancer_lociStitched	chr18	12833200	12861630	6	2656	31973.911	1273	1
6_enhancer_lociStitched	chr6	29597880	29626950	6	2036	31973.911	1274	1
6_enhancer_lociStitched	chr11	97132030	97171720	6	2186	31973.911	1275	1
15_enhancer_lociStitched	chr6	121083910	121129140	15	5105	31516.355	1276	1
10_enhancer_lociStitched	chr2	32015870	32055450	10	3610	31318.253	1277	1
15_enhancer_lociStitched	chr11	116085970	116129200	15	7105	31277.373	1278	1
15_enhancer_lociStitched	chr4	35085640	35135330	15	6875	31153.006	1279	1
9_enhancer_lociStitched	chr17	24673480	24698240	9	3389	31109.522	1280	1
10_enhancer_lociStitched	chr3	96104260	96128690	10	3850	31079.271	1281	1
10_enhancer_lociStitched	chr5	137595000	137629750	10	3930	31079.271	1282	1
10_enhancer_lociStitched	chr6	116150370	116185560	10	3870	31079.271	1283	1
15_enhancer_lociStitched	chr3	121043410	121086030	15	5825	30749.008	1284	1
10_enhancer_lociStitched	chr13	21894130	21919850	10	3830	30715.922	1285	1
10_enhancer_lociStitched	chr12	111383790	111410120	10	3280	30715.922	1286	1
10_enhancer_lociStitched	chr1	170769920	170803930	10	4280	30715.922	1287	1
10_enhancer_lociStitched	chr10	41451840	41488300	10	3390	30715.922	1288	1
15_enhancer_lociStitched	chr19	46949670	46989330	15	5195	30675.042	1289	1
19_enhancer_lociStitched	chr16	94319840	94372200	19	7079	30559.948	1290	1
10_enhancer_lociStitched	chr11	58865250	58870940	10	2850	30476.94	1291	1
10_enhancer_lociStitched	chr7	44770720	44779480	10	3850	30476.94	1292	1
10_enhancer_lociStitched	chr1	74096670	74109850	10	4170	30476.94	1293	1
10_enhancer_lociStitched	chr7	109720440	109735490	10	3960	30476.94	1294	1
10_enhancer_lociStitched	chr19	11014870	11033570	10	3510	30476.94	1295	1
10_enhancer_lociStitched	chr2	26785880	26806880	10	3650	30476.94	1296	1
10_enhancer_lociStitched	chr6	35229430	35250800	10	3820	30476.94	1297	1
10_enhancer_lociStitched	chr18	32063520	32085740	10	3780	30476.94	1298	1
10_enhancer_lociStitched	chr1	74987040	75011210	10	3830	30476.94	1299	1
10_enhancer_lociStitched	chr5	44380970	44411340	10	3500	30476.94	1300	1
10_enhancer_lociStitched	chr8	116415820	116446240	10	3910	30476.94	1301	1
10_enhancer_lociStitched	chr5	45624090	45655090	10	4270	30476.94	1302	1
10_enhancer_lociStitched	chr1	182083620	182117690	10	3470	30476.94	1303	1
10_enhancer_lociStitched	chr2	84867230	84902560	10	3760	30476.94	1304	1
10_enhancer_lociStitched	chr15	78810180	78848830	10	3430	30476.94	1305	1
6_enhancer_lociStitched	chr17	15910580	15926640	6	1916	29302.529	1306	1
6_enhancer_lociStitched	chr2	160711480	160730270	6	2796	29302.529	1307	1
6_enhancer_lociStitched	chr18	21431950	21433650	6	1376	29063.547	1308	1
6_enhancer_lociStitched	chr10	4336620	4338550	6	1836	29063.547	1309	1
5_enhancer_lociStitched	chr3	107992440	107994420	5	1715	29063.547	1310	1
6_enhancer_lociStitched	chr5	151291250	151293480	6	1916	29063.547	1311	1
6_enhancer_lociStitched	chr2	72809200	72811620	6	2106	29063.547	1312	1
6_enhancer_lociStitched	chr14	4808170	4810620	6	2356	29063.547	1313	1
6_enhancer_lociStitched	chr18	36692730	36695350	6	1886	29063.547	1314	1
6_enhancer_lociStitched	chr10	127477660	127480330	6	2436	29063.547	1315	1
6_enhancer_lociStitched	chr9	100524200	100526900	6	2486	29063.547	1316	1
6_enhancer_lociStitched	chr6	51445710	51448420	6	1886	29063.547	1317	1
6_enhancer_lociStitched	chr4	116412790	116415530	6	2196	29063.547	1318	1
6_enhancer_lociStitched	chrX	12936510	12939260	6	2146	29063.547	1319	1
6_enhancer_lociStitched	chr14	6103070	6105870	6	2326	29063.547	1320	1
6_enhancer_lociStitched	chr6	134541520	134544540	6	1836	29063.547	1321	1
6_enhancer_lociStitched	chr19	40076930	40080000	6	2556	29063.547	1322	1
6_enhancer_lociStitched	chr5	123481600	123484690	6	2096	29063.547	1323	1
6_enhancer_lociStitched	chr11	50181450	50184580	6	2596	29063.547	1324	1
6_enhancer_lociStitched	chr10	118703050	118706290	6	2096	29063.547	1325	1
6_enhancer_lociStitched	chr3	52009290	52012730	6	2016	29063.547	1326	1
6_enhancer_lociStitched	chr9	90044520	90048000	6	2666	29063.547	1327	1
5_enhancer_lociStitched	chr7	89778310	89781840	5	2215	29063.547	1328	1
6_enhancer_lociStitched	chr6	134767900	134771590	6	2426	29063.547	1329	1
6_enhancer_lociStitched	chr6	87785440	87789250	6	2506	29063.547	1330	1
6_enhancer_lociStitched	chr7	114367710	114371630	6	2716	29063.547	1331	1
6_enhancer_lociStitched	chr9	70561230	70565200	6	2286	29063.547	1332	1
6_enhancer_lociStitched	chr6	97285360	97289450	6	2506	29063.547	1333	1
6_enhancer_lociStitched	chr8	96611000	96615290	6	2076	29063.547	1334	1
6_enhancer_lociStitched	chr19	5537780	5542180	6	2636	29063.547	1335	1
5_enhancer_lociStitched	chr16	22925930	22930410	5	1625	29063.547	1336	1
6_enhancer_lociStitched	chr4	8647010	8651550	6	2246	29063.547	1337	1
6_enhancer_lociStitched	chr9	44514550	44519490	6	2606	29063.547	1338	1
5_enhancer_lociStitched	chr8	126636420	126641440	5	1615	29063.547	1339	1
6_enhancer_lociStitched	chr10	53946950	53952140	6	2286	29063.547	1340	1
6_enhancer_lociStitched	chr4	155684930	155690150	6	2016	29063.547	1341	1
6_enhancer_lociStitched	chr3	87813050	87818580	6	2826	29063.547	1342	1
6_enhancer_lociStitched	chr5	9044830	9050430	6	2556	29063.547	1343	1
6_enhancer_lociStitched	chr18	60855060	60860920	6	2746	29063.547	1344	1
6_enhancer_lociStitched	chr4	12135960	12141960	6	2776	29063.547	1345	1
5_enhancer_lociStitched	chr1	182782080	182788090	5	1985	29063.547	1346	1
6_enhancer_lociStitched	chr16	22766160	22772260	6	2606	29063.547	1347	1
6_enhancer_lociStitched	chr10	17597370	17603500	6	2336	29063.547	1348	1
5_enhancer_lociStitched	chr4	102971350	102977590	5	2175	29063.547	1349	1
6_enhancer_lociStitched	chrX	102659760	102666320	6	2396	29063.547	1350	1
6_enhancer_lociStitched	chr18	34633750	34640310	6	2156	29063.547	1351	1
6_enhancer_lociStitched	chr1	34472280	34479020	6	2036	29063.547	1352	1
6_enhancer_lociStitched	chr5	121798110	121805440	6	2066	29063.547	1353	1
6_enhancer_lociStitched	chr6	48715800	48723240	6	2606	29063.547	1354	1
6_enhancer_lociStitched	chr3	98664160	98671870	6	2796	29063.547	1355	1
6_enhancer_lociStitched	chr8	48159730	48167710	6	2326	29063.547	1356	1
6_enhancer_lociStitched	chr17	47015600	47023630	6	2166	29063.547	1357	1
6_enhancer_lociStitched	chr5	148677640	148685690	6	2606	29063.547	1358	1
6_enhancer_lociStitched	chr19	3955270	3963380	6	2396	29063.547	1359	1
6_enhancer_lociStitched	chr5	111563960	111572440	6	2856	29063.547	1360	1
5_enhancer_lociStitched	chr7	127069900	127078410	5	2465	29063.547	1361	1
6_enhancer_lociStitched	chr11	55351860	55360570	6	2546	29063.547	1362	1
5_enhancer_lociStitched	chr11	61744580	61753380	5	1945	29063.547	1363	1
6_enhancer_lociStitched	chr13	48697820	48706640	6	2496	29063.547	1364	1
6_enhancer_lociStitched	chr2	180882560	180891410	6	2656	29063.547	1365	1
6_enhancer_lociStitched	chr3	18344330	18353580	6	2676	29063.547	1366	1
6_enhancer_lociStitched	chr5	135135260	135144530	6	2456	29063.547	1367	1
6_enhancer_lociStitched	chr1	131837870	131847210	6	2336	29063.547	1368	1
6_enhancer_lociStitched	chr5	149243900	149253440	6	2466	29063.547	1369	1
6_enhancer_lociStitched	chr9	21829410	21839010	6	2216	29063.547	1370	1
6_enhancer_lociStitched	chr7	119118890	119128690	6	3646	29063.547	1371	1
6_enhancer_lociStitched	chr13	49022860	49032820	6	2886	29063.547	1372	1
6_enhancer_lociStitched	chrX	73288280	73298530	6	2326	29063.547	1373	1
6_enhancer_lociStitched	chr5	64960160	64970570	6	2446	29063.547	1374	1
6_enhancer_lociStitched	chr7	39193250	39203770	6	2686	29063.547	1375	1
6_enhancer_lociStitched	chr4	99786390	99797260	6	1966	29063.547	1376	1
6_enhancer_lociStitched	chr2	180341400	180352270	6	2636	29063.547	1377	1
6_enhancer_lociStitched	chr4	58910970	58922370	6	2786	29063.547	1378	1
6_enhancer_lociStitched	chr7	100229270	100240880	6	2416	29063.547	1379	1
6_enhancer_lociStitched	chr5	88838570	88850310	6	2196	29063.547	1380	1
6_enhancer_lociStitched	chr7	28979330	28991170	6	2146	29063.547	1381	1
6_enhancer_lociStitched	chr4	19708470	19720460	6	2546	29063.547	1382	1
6_enhancer_lociStitched	chr10	128204040	128216750	6	2066	29063.547	1383	1
6_enhancer_lociStitched	chr7	99343140	99356300	6	2406	29063.547	1384	1
6_enhancer_lociStitched	chr12	118252680	118266130	6	2736	29063.547	1385	1
6_enhancer_lociStitched	chr16	43055580	43069040	6	3146	29063.547	1386	1
6_enhancer_lociStitched	chr6	145799120	145812660	6	2966	29063.547	1387	1
6_enhancer_lociStitched	chr5	32765360	32779130	6	2296	29063.547	1388	1
6_enhancer_lociStitched	chr10	83160030	83173890	6	2646	29063.547	1389	1
6_enhancer_lociStitched	chrX	7998100	8012200	6	2136	29063.547	1390	1
6_enhancer_lociStitched	chr8	115281780	115295970	6	2336	29063.547	1391	1
6_enhancer_lociStitched	chr3	85092140	85106330	6	2836	29063.547	1392	1
6_enhancer_lociStitched	chr15	101181690	101196190	6	2266	29063.547	1393	1
6_enhancer_lociStitched	chr12	102709660	102724340	6	1996	29063.547	1394	1
6_enhancer_lociStitched	chr19	41456690	41471690	6	2386	29063.547	1395	1
6_enhancer_lociStitched	chr2	60100110	60115240	6	3386	29063.547	1396	1
6_enhancer_lociStitched	chr4	61863690	61878890	6	2956	29063.547	1397	1
6_enhancer_lociStitched	chr10	18232840	18248090	6	2306	29063.547	1398	1
6_enhancer_lociStitched	chr11	118088430	118103850	6	2506	29063.547	1399	1
6_enhancer_lociStitched	chr4	49506060	49521500	6	2806	29063.547	1400	1
6_enhancer_lociStitched	chr12	69403700	69419230	6	2456	29063.547	1401	1
6_enhancer_lociStitched	chr11	50306390	50322200	6	1706	29063.547	1402	1
6_enhancer_lociStitched	chr6	149117120	149133330	6	3006	29063.547	1403	1
6_enhancer_lociStitched	chr2	25432950	25449210	6	2546	29063.547	1404	1
6_enhancer_lociStitched	chr7	126391530	126408580	6	2026	29063.547	1405	1
6_enhancer_lociStitched	chr3	118271550	118288750	6	2746	29063.547	1406	1
